"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3878","6O. Should display proper network name","independent (desktop)","Thu Mar 27 11:21:00 GMT 2025","passed","Thu Mar 27 11:21:03 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","7472","Create DRep 01 auth","auth setup","Thu Mar 27 11:18:44 GMT 2025","passed","Thu Mar 27 11:18:52 GMT 2025","","auth.setup.ts","",""
"","4272","7A. Should open wallet connection popup, when propose a governance action in disconnected state.","independent (desktop)","Thu Mar 27 11:21:03 GMT 2025","passed","Thu Mar 27 11:21:08 GMT 2025","","7-proposal-submission/proposalSubmission.spec.ts","",""
"","27808","2V. Should show delegated voting power to No confidence","delegation","Thu Mar 27 11:50:52 GMT 2025","passed","Thu Mar 27 11:51:20 GMT 2025","No confidence delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","4678","2M. Should access dRep directory page on disconnected state","independent (desktop)","Thu Mar 27 11:20:01 GMT 2025","passed","Thu Mar 27 11:20:06 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","12875","Create Proposal 03 auth","auth setup","Thu Mar 27 11:18:58 GMT 2025","passed","Thu Mar 27 11:19:11 GMT 2025","","auth.setup.ts","",""
"","73002","8U. Should navigate to the edit proposal page when 'goto data edit screen' is selected if data does not match the anchor URL","loggedin (desktop)","Thu Mar 27 11:45:26 GMT 2025","failed","Thu Mar 27 11:46:39 GMT 2025","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","40785","7I_4. Should valid review submission in motion of no confidence Proposal form","loggedin (desktop)","Thu Mar 27 11:38:48 GMT 2025","passed","Thu Mar 27 11:39:29 GMT 2025","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8878","3J. Should verify retire as DRep","dRep","Thu Mar 27 11:47:00 GMT 2025","passed","Thu Mar 27 11:47:09 GMT 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","6043","6M. Should navigate between footer links","independent (desktop)","Thu Mar 27 11:20:59 GMT 2025","passed","Thu Mar 27 11:21:06 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","71454","7J_2. Should reject invalid metadata anchor on proposal submission","loggedin (desktop)","Thu Mar 27 11:39:55 GMT 2025","passed","Thu Mar 27 11:41:07 GMT 2025","Proposal created logged state > Proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8400","8A. Should access proposed governance actions in disconnected state","independent (desktop)","Thu Mar 27 11:21:06 GMT 2025","passed","Thu Mar 27 11:21:14 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","4687","5J. Should hide retirement option for non-registered DRep","loggedin (desktop)","Thu Mar 27 11:33:01 GMT 2025","passed","Thu Mar 27 11:33:06 GMT 2025","","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","",""
"","4765","2L. Should copy DRepId","independent (desktop)","Thu Mar 27 11:20:09 GMT 2025","passed","Thu Mar 27 11:20:14 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","8508","6M. Should navigate between footer links","mobile","Thu Mar 27 11:25:38 GMT 2025","passed","Thu Mar 27 11:25:47 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","9719","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened","independent (desktop)","Thu Mar 27 11:20:43 GMT 2025","passed","Thu Mar 27 11:20:52 GMT 2025","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","24784","3H. Should Update DRep data","dRep","Thu Mar 27 11:46:42 GMT 2025","passed","Thu Mar 27 11:47:07 GMT 2025","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","6545","6D. Should open Sanchonet docs in a new tab when clicking `Learn More` on dashboards in disconnected state.","mobile","Thu Mar 27 11:25:37 GMT 2025","passed","Thu Mar 27 11:25:43 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","8056","6G. Should restrict edit dRep for non dRep","loggedin (desktop)","Thu Mar 27 11:33:07 GMT 2025","passed","Thu Mar 27 11:33:15 GMT 2025","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","134959","7F_4. Should reject invalid data in motion of no confidence Proposal form","loggedin (desktop)","Thu Mar 27 11:36:33 GMT 2025","passed","Thu Mar 27 11:38:48 GMT 2025","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","49532","7G_1. Should create a proposal with proper info action data","loggedin (desktop)","Thu Mar 27 11:36:50 GMT 2025","passed","Thu Mar 27 11:37:39 GMT 2025","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","31853","3E_1. Should accept valid data in DRep form","loggedin (desktop)","Thu Mar 27 11:32:02 GMT 2025","passed","Thu Mar 27 11:32:34 GMT 2025","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","129427","7E_4. Should accept valid data in motion of no confidence proposal form","loggedin (desktop)","Thu Mar 27 11:33:45 GMT 2025","passed","Thu Mar 27 11:35:54 GMT 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","17123","3A. Should show dRepId on dashboard and enable voting on governance actions after connecting registered dRep Wallet","dRep","Thu Mar 27 11:46:43 GMT 2025","passed","Thu Mar 27 11:47:00 GMT 2025","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","39451","7D_4. Verify motion of no confidence proposal form","loggedin (desktop)","Thu Mar 27 11:39:20 GMT 2025","passed","Thu Mar 27 11:40:00 GMT 2025","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","43154","4C_1. Should filter Governance Action Type on governance actions page","mobile","Thu Mar 27 11:24:49 GMT 2025","passed","Thu Mar 27 11:25:32 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","5961","9A. Should access Outcomes page in disconnect state","independent (desktop)","Thu Mar 27 11:22:02 GMT 2025","passed","Thu Mar 27 11:22:08 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","23797","8D. Should show the view-all categorized proposed governance actions.","independent (desktop)","Thu Mar 27 11:21:27 GMT 2025","passed","Thu Mar 27 11:21:51 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
