"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","99774","7N. Should submit a draft proposal","proposal discussion (loggedin)","Mon Dec 29 00:59:41 UTC 2025","passed","Mon Dec 29 01:01:21 UTC 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","70305","8B_2. Should sort the list of proposed governance actions.","mobile","Mon Dec 29 00:47:10 UTC 2025","passed","Mon Dec 29 00:48:20 UTC 2025","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","112725","7E_1. Should accept valid data in info action proposal form","proposal discussion (loggedin)","Mon Dec 29 00:53:09 UTC 2025","failed","Mon Dec 29 00:55:02 UTC 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","94772","12F_5. Should reject invalid data in “further information” section","budget proposal","Mon Dec 29 01:08:09 UTC 2025","passed","Mon Dec 29 01:09:43 UTC 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","97326","12E_1. Should accept valid data in “Proposal Ownership” section","budget proposal","Mon Dec 29 01:05:21 UTC 2025","passed","Mon Dec 29 01:06:58 UTC 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"Not enough balance to perform this action.","16510","Setup temporary proposal wallets","proposal setup","Mon Dec 29 00:30:15 UTC 2025","skipped","Mon Dec 29 00:30:32 UTC 2025","","proposal.setup.ts","",""
"","76307","7M_1. Should edit a info action proposal draft","proposal discussion (loggedin)","Mon Dec 29 00:58:58 UTC 2025","passed","Mon Dec 29 01:00:14 UTC 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","59094","11C. Should show view-all categorized budget proposal","independent (desktop)","Mon Dec 29 00:32:54 UTC 2025","passed","Mon Dec 29 00:33:53 UTC 2025","","11-proposal-budget/proposalBudget.spec.ts","",""
"","6863","2Q. Should include DRep status and voting power on the DRep card","independent (desktop)","Mon Dec 29 00:34:25 UTC 2025","passed","Mon Dec 29 00:34:32 UTC 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","5758","Create DRep 02 auth","dRep auth setup","Mon Dec 29 00:30:14 UTC 2025","passed","Mon Dec 29 00:30:20 UTC 2025","","dRep.auth.setup.ts","",""
