"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","125533","11B_2. Should filter budget proposals by categories","independent (desktop)","Wed Jun 04 00:23:49 GMT 2025","passed","Wed Jun 04 00:25:55 GMT 2025","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","13157","Create Proposal 09 auth","proposal discussion auth setup","Wed Jun 04 00:23:24 GMT 2025","passed","Wed Jun 04 00:23:37 GMT 2025","","proposal-discussion.auth.setup.ts","",""
"","7097","8A. Should access proposed governance actions in disconnected state","independent (desktop)","Wed Jun 04 00:26:44 GMT 2025","passed","Wed Jun 04 00:26:51 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","1","4E. Should display DRep's voting power in governance actions page","dRep","Wed Jun 04 00:37:49 GMT 2025","failed","Wed Jun 04 00:37:49 GMT 2025","Logged in DRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","7582","6C. Navigation within the dApp","independent (desktop)","Wed Jun 04 00:26:31 GMT 2025","passed","Wed Jun 04 00:26:38 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","7347","4M. Should show view-all categorized governance actions","independent (desktop)","Wed Jun 04 00:25:58 GMT 2025","passed","Wed Jun 04 00:26:06 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","1","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","Wed Jun 04 00:37:53 GMT 2025","failed","Wed Jun 04 00:37:53 GMT 2025","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","35425","11D. Should share budget proposal","independent (desktop)","Wed Jun 04 00:24:02 GMT 2025","passed","Wed Jun 04 00:24:38 GMT 2025","","11-proposal-budget/proposalBudget.spec.ts","",""
"","1","2D. Should show delegation options in connected state","loggedin (desktop)","Wed Jun 04 00:36:44 GMT 2025","failed","Wed Jun 04 00:36:44 GMT 2025","","2-delegation/delegation.loggedin.spec.ts","",""
"","5564","2Q. Should include DRep status and voting power on the DRep card","mobile","Wed Jun 04 00:31:15 GMT 2025","passed","Wed Jun 04 00:31:20 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","1","12F_5. Should reject invalid data in “further information” section","budget proposal","Wed Jun 04 00:36:40 GMT 2025","failed","Wed Jun 04 00:36:40 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","3","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card","loggedin (desktop)","Wed Jun 04 00:36:52 GMT 2025","failed","Wed Jun 04 00:36:52 GMT 2025","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","9764","4C_3. Should filter and sort Governance Action Type on governance actions page","independent (desktop)","Wed Jun 04 00:25:49 GMT 2025","passed","Wed Jun 04 00:25:58 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","26799","8C. Should search the list of proposed governance actions.","independent (desktop)","Wed Jun 04 00:26:51 GMT 2025","passed","Wed Jun 04 00:27:18 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","6491","9H_4A: Should display ""Data Not Verifiable"" message in outcomes when metadata hash and URL do not match and is incorrect ga format in disconnect state","mobile","Wed Jun 04 00:34:52 GMT 2025","passed","Wed Jun 04 00:34:58 GMT 2025","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","14052","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened","mobile","Wed Jun 04 00:32:25 GMT 2025","failed","Wed Jun 04 00:32:39 GMT 2025","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","4247","2Y_1. Should correctly convert CIP-129/CIP-105 script drep","independent (desktop)","Wed Jun 04 00:25:33 GMT 2025","passed","Wed Jun 04 00:25:37 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","7","3S. Should restrict dRep registration for dRep","dRep","Wed Jun 04 00:37:46 GMT 2025","failed","Wed Jun 04 00:37:46 GMT 2025","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","68268","4P_4: Should display Data Not Verifiable message in live voting when metadata hash and URL do not match and is incorrect ga format","independent (desktop)","Wed Jun 04 00:26:22 GMT 2025","failed","Wed Jun 04 00:27:30 GMT 2025","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","102453","Register DRep of proposal budget static wallets","budget proposal dRep setup","Wed Jun 04 00:22:15 GMT 2025","passed","Wed Jun 04 00:23:58 GMT 2025","","proposal-budget.dRep.setup.ts","",""
"","48495","4C_1. Should filter Governance Action Type on governance actions page","mobile","Wed Jun 04 00:31:38 GMT 2025","passed","Wed Jun 04 00:32:26 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","10595","2L. Should copy DRepId","independent (desktop)","Wed Jun 04 00:25:29 GMT 2025","passed","Wed Jun 04 00:25:40 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","3","7D_1. Verify info action proposal form","proposal discussion","Wed Jun 04 00:36:21 GMT 2025","failed","Wed Jun 04 00:36:21 GMT 2025","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
