"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23413","8H. Should disable proposal interaction on a disconnected state.","mobile","Mon Jun 30 00:41:12 GMT 2025","passed","Mon Jun 30 00:41:35 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","6504","12A. Should restrict from creating a budget proposal in disconnect state","mobile","Mon Jun 30 00:38:08 GMT 2025","passed","Mon Jun 30 00:38:15 GMT 2025","","12-proposal-budget-submission/proposalBudgetSubmission.spec.ts","",""
"","40773","2U. Should show delegated voting power to Abstain","delegation","Mon Jun 30 01:26:13 GMT 2025","passed","Mon Jun 30 01:26:53 GMT 2025","Abstain delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","61663","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","Mon Jun 30 01:23:08 GMT 2025","passed","Mon Jun 30 01:24:10 GMT 2025","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","32695","8B_2. Should sort the list of proposed governance actions.","mobile","Mon Jun 30 00:40:31 GMT 2025","failed","Mon Jun 30 00:41:03 GMT 2025","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","20041","9H_2B: Should display ""Data Missing"" message in outcomes when metadata URL could not be found.","loggedin (desktop)","Mon Jun 30 01:17:33 GMT 2025","passed","Mon Jun 30 01:17:53 GMT 2025","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.loggedin.spec.ts","",""
"","7224","Create AdaHolder 03 auth","adaholder auth setup","Mon Jun 30 00:49:33 GMT 2025","passed","Mon Jun 30 00:49:40 GMT 2025","","adaholder.auth.setup.ts","",""
"","8343","4L. Should search governance actions","mobile","Mon Jun 30 00:39:30 GMT 2025","failed","Mon Jun 30 00:39:38 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","16693","2D. Should show delegation options in connected state","loggedin (desktop)","Mon Jun 30 01:14:41 GMT 2025","passed","Mon Jun 30 01:14:57 GMT 2025","","2-delegation/delegation.loggedin.spec.ts","",""
"","79005","7E_4. Should accept valid data in motion of no confidence proposal form","proposal discussion (loggedin)","Mon Jun 30 00:50:58 GMT 2025","passed","Mon Jun 30 00:52:17 GMT 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","84632","7F_4. Should reject invalid data in motion of no confidence Proposal form","proposal discussion (loggedin)","Mon Jun 30 00:52:41 GMT 2025","passed","Mon Jun 30 00:54:06 GMT 2025","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","51633","8N. Should reply to comments","proposal discussion (loggedin)","Mon Jun 30 01:01:48 GMT 2025","passed","Mon Jun 30 01:02:40 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
"","106169","12F_2. Should reject invalid data in “problem statements and proposal benefits” section","budget proposal","Mon Jun 30 01:09:47 GMT 2025","passed","Mon Jun 30 01:11:33 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","59113","4C_1. Should filter Governance Action Type on governance actions page","independent (desktop)","Mon Jun 30 00:32:59 GMT 2025","passed","Mon Jun 30 00:33:58 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","75881","9H_1A: Should display ""Data Formatted Incorrectly"" message in outcomes when hash is valid but incorrect metadata format. in disconnect state","mobile","Mon Jun 30 00:42:29 GMT 2025","failed","Mon Jun 30 00:43:44 GMT 2025","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","4864","7B. Should access proposal creation page","proposal discussion (loggedin)","Mon Jun 30 00:49:44 GMT 2025","passed","Mon Jun 30 00:49:48 GMT 2025","Proposal created logged state","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","28459","11E. Should view comments with count indications on a budget proposal","independent (desktop)","Mon Jun 30 00:31:45 GMT 2025","passed","Mon Jun 30 00:32:13 GMT 2025","","11-proposal-budget/proposalBudget.spec.ts","",""
"This test is skipped in scheduled workflow.","1323","7H_3. Should submit a updates to the constitution proposal as governance action","proposal submission","Mon Jun 30 01:19:22 GMT 2025","skipped","Mon Jun 30 01:19:23 GMT 2025","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
