"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","18914","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Mon Dec 16 09:22:20 GMT 2024","passed","Mon Dec 16 09:22:39 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","6200","Create AdaHolder 05 auth","auth setup","Mon Dec 16 09:20:27 GMT 2024","passed","Mon Dec 16 09:20:33 GMT 2024","","auth.setup.ts","",""
"","15723","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened","dRep","Mon Dec 16 09:33:43 GMT 2024","passed","Mon Dec 16 09:33:59 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","33391","7G_1. Should create a proposal with proper info data","loggedin (desktop)","Mon Dec 16 09:26:36 GMT 2024","passed","Mon Dec 16 09:27:09 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","21038","Create Proposal 07 auth","auth setup","Mon Dec 16 09:20:51 GMT 2024","passed","Mon Dec 16 09:21:12 GMT 2024","","auth.setup.ts","",""
"","9936","4H. Should verify none of the displayed governance actions have expired","loggedin (desktop)","Mon Dec 16 09:25:50 GMT 2024","passed","Mon Dec 16 09:26:00 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","15386","2K_2. Should sort DReps","independent (desktop)","Mon Dec 16 09:21:26 GMT 2024","passed","Mon Dec 16 09:21:41 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","12890","5D_2. Should reject invalid data in provide context","dRep","Mon Dec 16 09:33:39 GMT 2024","passed","Mon Dec 16 09:33:52 GMT 2024","Proposal checks > Validate provide context about vote","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","5158","6T. Should display proper network name","mobile","Mon Dec 16 09:23:32 GMT 2024","passed","Mon Dec 16 09:23:37 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","60316","5K. Should return deposit on DRep retirement","dRep","Mon Dec 16 09:34:02 GMT 2024","passed","Mon Dec 16 09:35:02 GMT 2024","Check voting power","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
