"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8382","11F_1. Should restrict users without wallets from commenting","mobile","Thu Jan 08 00:42:10 UTC 2026","passed","Thu Jan 08 00:42:18 UTC 2026","Restricted access to interact budget proposal","11-proposal-budget/proposalBudget.spec.ts","",""
"","22348","2K_1. Should filter DReps","independent (desktop)","Thu Jan 08 00:33:04 UTC 2026","passed","Thu Jan 08 00:33:27 UTC 2026","","2-delegation/delegation.spec.ts","",""
"","84615","Register DRep of proposal budget static wallets","budget proposal dRep setup","Thu Jan 08 00:29:14 UTC 2026","passed","Thu Jan 08 00:30:39 UTC 2026","","proposal-budget.dRep.setup.ts","",""
"","8237","12A. Should restrict from creating a budget proposal in disconnect state","independent (desktop)","Thu Jan 08 00:32:57 UTC 2026","passed","Thu Jan 08 00:33:05 UTC 2026","","12-proposal-budget-submission/proposalBudgetSubmission.spec.ts","",""
"","6491","9H_2A: Should display ""Data Missing"" message in outcomes when metadata URL could not be found. in disconnect state","mobile","Thu Jan 08 00:49:11 UTC 2026","passed","Thu Jan 08 00:49:17 UTC 2026","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","98844","11B_3. Should sort budget proposals","mobile","Thu Jan 08 00:40:28 UTC 2026","failed","Thu Jan 08 00:42:07 UTC 2026","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","7242","Create AdaHolder 05 auth","adaholder auth setup","Thu Jan 08 00:52:04 UTC 2026","passed","Thu Jan 08 00:52:12 UTC 2026","","adaholder.auth.setup.ts","",""
"","8415","2Q. Should include DRep status and voting power on the DRep card","independent (desktop)","Thu Jan 08 00:33:27 UTC 2026","passed","Thu Jan 08 00:33:35 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"Temporary wallet file ""registerDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","555","3P. Should reject invalid edit dRep metadata","dRep","Thu Jan 08 01:15:23 UTC 2026","skipped","Thu Jan 08 01:15:23 UTC 2026","","3-drep-registration/editDRep.dRep.spec.ts","",""
"","88549","8Q. Should vote on poll.","proposal discussion (loggedin)","Thu Jan 08 01:00:31 UTC 2026","passed","Thu Jan 08 01:01:59 UTC 2026","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
"","43381","11C. Should show view-all categorized budget proposal","mobile","Thu Jan 08 00:40:51 UTC 2026","passed","Thu Jan 08 00:41:34 UTC 2026","","11-proposal-budget/proposalBudget.spec.ts","",""
"","39834","7D_4. Verify motion of no confidence proposal form","proposal discussion (loggedin)","Thu Jan 08 00:57:45 UTC 2026","passed","Thu Jan 08 00:58:25 UTC 2026","Proposal created logged state > Verify Proposal form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","10412","9C_2A. Should sort Governance Action Type on outcomes page in disconnect state","independent (desktop)","Thu Jan 08 00:38:41 UTC 2026","passed","Thu Jan 08 00:38:52 UTC 2026","Outcomes page > outcome sorting and filtering","9-outcomes/outcomes.spec.ts","",""
"","95395","12E_4. Should accept valid data in “Costing” section","budget proposal","Thu Jan 08 01:06:41 UTC 2026","passed","Thu Jan 08 01:08:17 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","113562","11B_2. Should filter budget proposals by categories","mobile","Thu Jan 08 00:40:25 UTC 2026","passed","Thu Jan 08 00:42:19 UTC 2026","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","5633","4A_2. Should access Governance Actions page without connecting wallet","mobile","Thu Jan 08 00:42:48 UTC 2026","passed","Thu Jan 08 00:42:54 UTC 2026","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","85710","7M_3. Should edit a updates to the constitution proposal draft","proposal discussion (loggedin)","Thu Jan 08 00:58:37 UTC 2026","passed","Thu Jan 08 01:00:02 UTC 2026","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","8204","9F_1. Should load more Outcomes on show more in disconnect state","independent (desktop)","Thu Jan 08 00:38:52 UTC 2026","passed","Thu Jan 08 00:39:00 UTC 2026","Outcomes page","9-outcomes/outcomes.spec.ts","",""
"","5355","8A. Should access proposed governance actions in disconnected state","mobile","Thu Jan 08 00:46:29 UTC 2026","passed","Thu Jan 08 00:46:34 UTC 2026","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","83797","12D_6. Should verify all field of “administration and auditing” section","budget proposal","Thu Jan 08 01:04:04 UTC 2026","passed","Thu Jan 08 01:05:27 UTC 2026","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","5480","2C. Should open wallet connection popup on delegate in disconnected state","mobile","Thu Jan 08 00:42:36 UTC 2026","passed","Thu Jan 08 00:42:41 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","42742","7I_1. Should valid review submission in info action Proposal form","proposal discussion (loggedin)","Thu Jan 08 00:56:34 UTC 2026","passed","Thu Jan 08 00:57:17 UTC 2026","Proposal created logged state > Review fillup form","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","16676","9H_2B: Should display ""Data Missing"" message in outcomes when metadata URL could not be found.","loggedin (desktop)","Thu Jan 08 01:13:44 UTC 2026","passed","Thu Jan 08 01:14:01 UTC 2026","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.loggedin.spec.ts","",""
"Temporary wallet file ""registerDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","617","3M_1. Should accept valid data in edit dRep form","dRep","Thu Jan 08 01:15:23 UTC 2026","skipped","Thu Jan 08 01:15:23 UTC 2026","Validation of edit dRep Form","3-drep-registration/editDRep.dRep.spec.ts","",""
"","94980","12H. Should submit a valid budget proposal","budget proposal","Thu Jan 08 01:09:55 UTC 2026","passed","Thu Jan 08 01:11:30 UTC 2026","","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","16959","2P. Should enable sharing of DRep details","independent (desktop)","Thu Jan 08 00:33:17 UTC 2026","passed","Thu Jan 08 00:33:34 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"Temporary wallet file ""registeredDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","308","5F. Should show notification of casted vote after vote","dRep","Thu Jan 08 01:15:24 UTC 2026","skipped","Thu Jan 08 01:15:25 UTC 2026","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","6573","9A_1. Should access Outcomes page in disconnect state","mobile","Thu Jan 08 00:48:04 UTC 2026","passed","Thu Jan 08 00:48:11 UTC 2026","Outcomes page","9-outcomes/outcomes.spec.ts","",""
"","8584","2C. Should open wallet connection popup on delegate in disconnected state","independent (desktop)","Thu Jan 08 00:33:31 UTC 2026","passed","Thu Jan 08 00:33:40 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","6963","10B. Should verify a bug report form","mobile","Thu Jan 08 00:40:04 UTC 2026","passed","Thu Jan 08 00:40:11 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
