"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2977","2X_1. Should include info button and voting power on the Abstain card","loggedin (desktop)","Tue Nov 05 04:35:05 GMT 2024","passed","Tue Nov 05 04:35:07 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"","5828","8E. Should share proposed governance action","mobile","Tue Nov 05 04:34:20 GMT 2024","passed","Tue Nov 05 04:34:26 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","78214","7F_1. Should reject invalid data in info Proposal form","loggedin (desktop)","Tue Nov 05 04:36:49 GMT 2024","passed","Tue Nov 05 04:38:07 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8551","6P. Should verify feature form","independent (desktop)","Tue Nov 05 04:32:36 GMT 2024","passed","Tue Nov 05 04:32:45 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","24565","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted","dRep","Tue Nov 05 04:41:53 GMT 2024","failed","Tue Nov 05 04:42:18 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","4116","4A_2. Should access Governance Actions page without connecting wallet","mobile","Tue Nov 05 04:33:30 GMT 2024","passed","Tue Nov 05 04:33:34 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","8406","6Q. Should report an issue","mobile","Tue Nov 05 04:33:53 GMT 2024","passed","Tue Nov 05 04:34:01 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","4921","8I. Should disable poll voting functionality.","mobile","Tue Nov 05 04:34:24 GMT 2024","passed","Tue Nov 05 04:34:29 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","7195","6O. Should verify a bug report form","mobile","Tue Nov 05 04:33:47 GMT 2024","passed","Tue Nov 05 04:33:54 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","16020","Create Proposal 07 auth","auth setup","Tue Nov 05 04:31:55 GMT 2024","passed","Tue Nov 05 04:32:11 GMT 2024","","auth.setup.ts","",""
"","10602","3L_1. Should accept valid metadata anchor on create dRep","loggedin (desktop)","Tue Nov 05 04:35:38 GMT 2024","failed","Tue Nov 05 04:35:48 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","5757","6S. Should Warn users that they are in bootstrapping phase via banner","mobile","Tue Nov 05 04:33:54 GMT 2024","passed","Tue Nov 05 04:34:00 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","10045","2O. Should load more DReps on show more","mobile","Tue Nov 05 04:33:21 GMT 2024","passed","Tue Nov 05 04:33:31 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","3039","2H. Should prompt to change delegation after delegation","delegation","Tue Nov 05 04:47:52 GMT 2024","passed","Tue Nov 05 04:47:55 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","28036","3K. Verify DRep behavior in retired state","dRep","Tue Nov 05 04:42:11 GMT 2024","passed","Tue Nov 05 04:42:39 GMT 2024","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","9850","4F. Should Disable DRep functionality upon wallet disconnection on governance actions page","dRep","Tue Nov 05 04:43:07 GMT 2024","passed","Tue Nov 05 04:43:17 GMT 2024","","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","34768","2K_1. Should filter DReps","independent (desktop)","Tue Nov 05 04:32:15 GMT 2024","passed","Tue Nov 05 04:32:50 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","8484","2O. Should load more DReps on show more","independent (desktop)","Tue Nov 05 04:32:14 GMT 2024","passed","Tue Nov 05 04:32:22 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","6182","6F. Should open sanchonet docs in a new tab when clicking `info` button of abstain and signal-no-confidence card","loggedin (desktop)","Tue Nov 05 04:36:24 GMT 2024","passed","Tue Nov 05 04:36:30 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","11605","8H. Should disable proposal interaction on a disconnected state.","mobile","Tue Nov 05 04:34:13 GMT 2024","passed","Tue Nov 05 04:34:24 GMT 2024","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","42185","7K. Should reject invalid proposal metadata","loggedin (desktop)","Tue Nov 05 04:38:46 GMT 2024","passed","Tue Nov 05 04:39:28 GMT 2024","Proposal created logged state > proposed as a governance action","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","7407","6R. Should submit an idea or new feature","independent (desktop)","Tue Nov 05 04:32:39 GMT 2024","passed","Tue Nov 05 04:32:46 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","89128","7F_2. Should reject invalid data in treasury Proposal form","loggedin (desktop)","Tue Nov 05 04:37:02 GMT 2024","passed","Tue Nov 05 04:38:31 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","38234","7L. Should save proposal as a draft","loggedin (desktop)","Tue Nov 05 04:38:56 GMT 2024","passed","Tue Nov 05 04:39:34 GMT 2024","Info Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","8140","Create AdaHolder 02 auth","auth setup","Tue Nov 05 04:31:16 GMT 2024","passed","Tue Nov 05 04:31:25 GMT 2024","","auth.setup.ts","",""
