"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6921","1C. Should disconnect Wallet When connected","independent (desktop)","Sun Jan 18 00:32:58 UTC 2026","passed","Sun Jan 18 00:33:05 UTC 2026","","1-wallet-connect/walletConnect.spec.ts","",""
"","4898","9H_2A: Should display ""Data Missing"" message in outcomes when metadata URL could not be found. in disconnect state","mobile","Sun Jan 18 00:53:02 UTC 2026","passed","Sun Jan 18 00:53:07 UTC 2026","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","80784","4P_3: Should display Data Not Verifiable message in live voting when metadata hash and URL do not match.","mobile","Sun Jan 18 00:48:33 UTC 2026","failed","Sun Jan 18 00:49:54 UTC 2026","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","7136","2L. Should copy DRepId","independent (desktop)","Sun Jan 18 00:35:22 UTC 2026","passed","Sun Jan 18 00:35:29 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"Temporary wallet file ""registerDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","699","3N_2. Should reject invalid dRep metadata anchor on edit dRep","dRep","Sun Jan 18 01:20:36 UTC 2026","skipped","Sun Jan 18 01:20:37 UTC 2026","Validation of edit dRep Form > Metadata anchor Validation","3-drep-registration/editDRep.dRep.spec.ts","",""
"","23812","6K. Should accept valid username.","loggedin (desktop)","Sun Jan 18 01:16:17 UTC 2026","passed","Sun Jan 18 01:16:41 UTC 2026","Temporary user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","17393","2M. Should access dRep directory page on disconnected state","mobile","Sun Jan 18 00:45:45 UTC 2026","passed","Sun Jan 18 00:46:03 UTC 2026","","2-delegation/delegation.spec.ts","",""
"Temporary wallet file ""registerDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","550","3K. Verify DRep behavior in retired state","dRep","Sun Jan 18 01:20:35 UTC 2026","skipped","Sun Jan 18 01:20:36 UTC 2026","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","5971","2Q. Should include DRep status and voting power on the DRep card","mobile","Sun Jan 18 00:45:56 UTC 2026","passed","Sun Jan 18 00:46:02 UTC 2026","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","28159","8D. Should show the view-all categorized proposed governance actions.","mobile","Sun Jan 18 00:51:18 UTC 2026","passed","Sun Jan 18 00:51:46 UTC 2026","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","7560","10A. Should open feedback modal","independent (desktop)","Sun Jan 18 00:33:23 UTC 2026","passed","Sun Jan 18 00:33:31 UTC 2026","","10-user-snap/userSnap.spec.ts","",""
"Temporary wallet file ""registerDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","757","2H. Should prompt to change delegation after delegation","delegation","Sun Jan 18 01:20:43 UTC 2026","skipped","Sun Jan 18 01:20:43 UTC 2026","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"Temporary wallet file ""registeredDRepCopyWallets.json"" is not available or contains insufficient wallet. Please fund the faucet wallet and run the test again.","657","4N. Should accept valid metadata anchor on vote context","dRep","Sun Jan 18 01:20:36 UTC 2026","skipped","Sun Jan 18 01:20:37 UTC 2026","Logged in DRep > Vote context metadata anchor validation","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
