"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","56965","2A. Should show delegated DRep Id (on Dashboard, and DRep Directory) after delegation","delegation","Tue Dec 10 10:28:24 GMT 2024","passed","Tue Dec 10 10:29:21 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","9738","6O. Should verify a bug report form","mobile","Tue Dec 10 10:16:50 GMT 2024","passed","Tue Dec 10 10:17:00 GMT 2024","User Snap","6-miscellaneous/miscellaneous.spec.ts","",""
"","27176","3E_2. Should reject invalid data in DRep form","loggedin (desktop)","Tue Dec 10 10:18:15 GMT 2024","passed","Tue Dec 10 10:18:42 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","10516","4C_3. Should filter and sort Governance Action Type on governance actions page","loggedin (desktop)","Tue Dec 10 10:18:56 GMT 2024","passed","Tue Dec 10 10:19:06 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","13319","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","Tue Dec 10 10:29:34 GMT 2024","passed","Tue Dec 10 10:29:48 GMT 2024","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","7395","1A. Should connect wallet and choose stake-key to use","independent (desktop)","Tue Dec 10 10:14:29 GMT 2024","passed","Tue Dec 10 10:14:36 GMT 2024","","1-wallet-connect/walletConnect.spec.ts","",""
"","3398","4A_2. Should access Governance Actions page without connecting wallet","independent (desktop)","Tue Dec 10 10:14:59 GMT 2024","passed","Tue Dec 10 10:15:02 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","8383","6Q. Should report an issue","mobile","Tue Dec 10 10:16:56 GMT 2024","passed","Tue Dec 10 10:17:05 GMT 2024","User Snap > Feedback Tests","6-miscellaneous/miscellaneous.spec.ts","",""
"","44295","2U. Should show delegated voting power to Abstain","delegation","Tue Dec 10 10:29:48 GMT 2024","passed","Tue Dec 10 10:30:32 GMT 2024","Abstain delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","50061","8P. Should add poll on own proposal","loggedin (desktop)","Tue Dec 10 10:23:46 GMT 2024","passed","Tue Dec 10 10:24:36 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","12227","4C_2. Should sort Governance Action Type on governance actions page","loggedin (desktop)","Tue Dec 10 10:18:49 GMT 2024","passed","Tue Dec 10 10:19:02 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","6932","Create AdaHolder 04 auth","auth setup","Tue Dec 10 10:13:45 GMT 2024","passed","Tue Dec 10 10:13:52 GMT 2024","","auth.setup.ts","",""
"","4582","2H. Should prompt to change delegation after delegation","delegation","Tue Dec 10 10:29:21 GMT 2024","passed","Tue Dec 10 10:29:25 GMT 2024","Delegate to others","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","89215","4C_1. Should filter Governance Action Type on governance actions page","loggedin (desktop)","Tue Dec 10 10:18:47 GMT 2024","passed","Tue Dec 10 10:20:17 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","6651","6I. Should prompt for a username after clicking on proposal discussion link if username is not set","loggedin (desktop)","Tue Dec 10 10:19:27 GMT 2024","passed","Tue Dec 10 10:19:34 GMT 2024","Logged in user","6-miscellaneous/miscellaneous.loggedin.spec.ts","",""
"","49379","7J_1. Should accept valid metadata anchor on proposal submission","loggedin (desktop)","Tue Dec 10 10:21:47 GMT 2024","failed","Tue Dec 10 10:22:37 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","51172","8B_1. Should filter the list of proposed governance actions.","mobile","Tue Dec 10 10:17:06 GMT 2024","passed","Tue Dec 10 10:17:57 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","7445","8E. Should share proposed governance action","mobile","Tue Dec 10 10:17:25 GMT 2024","passed","Tue Dec 10 10:17:33 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","45098","2E. Should register as Direct voter","delegation","Tue Dec 10 10:29:25 GMT 2024","passed","Tue Dec 10 10:30:10 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
