"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","48335","7J_2. Should reject invalid metadata anchor on proposal submission","loggedin (desktop)","Fri Nov 01 11:30:28 GMT 2024","passed","Fri Nov 01 11:31:17 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","41861","Register DRep of static wallets","dRep setup","Fri Nov 01 11:26:36 GMT 2024","passed","Fri Nov 01 11:27:18 GMT 2024","","dRep.setup.ts","",""
"","49598","7J_1. Should accept valid metadata anchor on proposal submission","loggedin (desktop)","Fri Nov 01 11:30:13 GMT 2024","failed","Fri Nov 01 11:31:03 GMT 2024","Proposal created logged state > proposed as a governance action > Metadata anchor validation","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","108706","7F_2. Should reject invalid data in treasury Proposal form","loggedin (desktop)","Fri Nov 01 11:28:40 GMT 2024","passed","Fri Nov 01 11:30:28 GMT 2024","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","696","2G. Should delegate to myself","delegation","Fri Nov 01 11:40:05 GMT 2024","skipped","Fri Nov 01 11:40:06 GMT 2024","","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","48215","8R. Should disable voting after cancelling the poll with the current poll result.","loggedin (desktop)","Fri Nov 01 11:32:19 GMT 2024","passed","Fri Nov 01 11:33:08 GMT 2024","Proposal created with poll enabled (proposal auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","2988","5J. Should hide retirement option for non-registered DRep","loggedin (desktop)","Fri Nov 01 11:27:52 GMT 2024","passed","Fri Nov 01 11:27:55 GMT 2024","","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","",""
"","11874","2K_2. Should sort DReps","mobile","Fri Nov 01 11:24:53 GMT 2024","passed","Fri Nov 01 11:25:05 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","5528","3C. Should open wallet connection popup on DRep registration in disconnected state","independent (desktop)","Fri Nov 01 11:23:44 GMT 2024","passed","Fri Nov 01 11:23:50 GMT 2024","","3-drep-registration/dRepRegistration.spec.ts","",""
"","40517","7H. Should submit a proposal as governance action","proposal submission","Fri Nov 01 11:33:11 GMT 2024","failed","Fri Nov 01 11:33:52 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
