"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16480","3A. Should show dRepId on dashboard and enable voting on governance actions after connecting registered dRep Wallet","dRep","Mon Dec 23 15:01:10 GMT 2024","passed","Mon Dec 23 15:01:27 GMT 2024","Logged in DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","4687","8I. Should disable poll voting functionality.","independent (desktop)","Mon Dec 23 14:49:55 GMT 2024","passed","Mon Dec 23 14:50:00 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","16303","Create Proposal 01 auth","auth setup","Mon Dec 23 14:47:37 GMT 2024","passed","Mon Dec 23 14:47:53 GMT 2024","","auth.setup.ts","",""
"","32985","3E_2. Should reject invalid data in DRep form","loggedin (desktop)","Mon Dec 23 14:53:54 GMT 2024","passed","Mon Dec 23 14:54:27 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","17429","4G. Should display correct vote counts on governance details page for DRep","dRep","Mon Dec 23 15:04:33 GMT 2024","passed","Mon Dec 23 15:04:50 GMT 2024","Check vote count","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","5289","2D. Should show delegation options in connected state","loggedin (desktop)","Mon Dec 23 14:53:29 GMT 2024","passed","Mon Dec 23 14:53:34 GMT 2024","","2-delegation/delegation.loggedin.spec.ts","",""
"","29859","2E. Should register as Direct voter","delegation","Mon Dec 23 15:06:00 GMT 2024","passed","Mon Dec 23 15:06:29 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","54528","8B_1. Should filter the list of proposed governance actions.","independent (desktop)","Mon Dec 23 14:49:33 GMT 2024","passed","Mon Dec 23 14:50:27 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","26880","7G_1. Should create a proposal with proper info data","loggedin (desktop)","Mon Dec 23 14:56:52 GMT 2024","passed","Mon Dec 23 14:57:19 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","9087","3L_2. Should reject invalid dRep metadata anchor on create dRep","loggedin (desktop)","Mon Dec 23 14:54:01 GMT 2024","passed","Mon Dec 23 14:54:10 GMT 2024","Validation of dRep Registration Form","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","5436","2L. Should copy DRepId","mobile","Mon Dec 23 14:50:30 GMT 2024","passed","Mon Dec 23 14:50:36 GMT 2024","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","2899","DRep de-registration","cleanup dRep","Mon Dec 23 15:08:45 GMT 2024","passed","Mon Dec 23 15:08:48 GMT 2024","","dRep.teardown.ts","",""
"","5109","4A_2. Should access Governance Actions page without connecting wallet","independent (desktop)","Mon Dec 23 14:49:01 GMT 2024","passed","Mon Dec 23 14:49:07 GMT 2024","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","30978","2N. Should show DRep information on details page","dRep","Mon Dec 23 15:01:10 GMT 2024","failed","Mon Dec 23 15:01:41 GMT 2024","","2-delegation/delegation.drep.spec.ts","",""
"","27713","7G_2. Should create a proposal with proper treasury data","loggedin (desktop)","Mon Dec 23 14:57:08 GMT 2024","passed","Mon Dec 23 14:57:36 GMT 2024","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","1475","2G. Should delegate to myself","delegation","Mon Dec 23 15:06:32 GMT 2024","skipped","Mon Dec 23 15:06:33 GMT 2024","","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","4224","6T. Should display proper network name","independent (desktop)","Mon Dec 23 14:49:28 GMT 2024","passed","Mon Dec 23 14:49:33 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","15733","Create Proposal 03 auth","auth setup","Mon Dec 23 14:47:37 GMT 2024","passed","Mon Dec 23 14:47:53 GMT 2024","","auth.setup.ts","",""
"","8946","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","mobile","Mon Dec 23 14:50:44 GMT 2024","passed","Mon Dec 23 14:50:53 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","45765","8B_1. Should filter the list of proposed governance actions.","mobile","Mon Dec 23 14:51:14 GMT 2024","passed","Mon Dec 23 14:52:00 GMT 2024","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","64470","2F. Should change delegated DRep","delegation","Mon Dec 23 15:05:54 GMT 2024","passed","Mon Dec 23 15:06:58 GMT 2024","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","63762","8Q. Should vote on poll.","loggedin (desktop)","Mon Dec 23 14:59:28 GMT 2024","passed","Mon Dec 23 15:00:32 GMT 2024","Proposal created with poll enabled (user auth)","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","9956","4L. Should search governance actions","loggedin (desktop)","Mon Dec 23 14:54:32 GMT 2024","passed","Mon Dec 23 14:54:42 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","57796","Abstain delegation","cleanup delegation","Mon Dec 23 15:08:45 GMT 2024","passed","Mon Dec 23 15:09:43 GMT 2024","","delegation.teardown.ts","",""
"","18238","2K_2. Should sort DReps","mobile","Mon Dec 23 14:50:03 GMT 2024","failed","Mon Dec 23 14:50:21 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","45293","5I. Should view the vote details,when viewing governance action already voted by the DRep","dRep","Mon Dec 23 15:05:05 GMT 2024","passed","Mon Dec 23 15:05:50 GMT 2024","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
