"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4991","6O. Should display proper network name","independent (desktop)","Thu Oct 30 00:34:05 UTC 2025","passed","Thu Oct 30 00:34:10 UTC 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","59471","12D_2. Should verify all field of “problem statements and proposal benefits” section","budget proposal","Thu Oct 30 00:59:19 UTC 2025","passed","Thu Oct 30 01:00:18 UTC 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","4389","5J. Should hide retirement option for non-registered DRep","loggedin (desktop)","Thu Oct 30 01:07:48 UTC 2025","passed","Thu Oct 30 01:07:53 UTC 2025","","5-proposal-functionality/proposalFunctionality.loggedin.spec.ts","",""
"","80925","12C. Should save and view draft proposal","budget proposal","Thu Oct 30 01:05:13 UTC 2025","passed","Thu Oct 30 01:06:34 UTC 2025","","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","89479","8B_1. Should filter the list of proposed governance actions.","independent (desktop)","Thu Oct 30 00:34:20 UTC 2025","passed","Thu Oct 30 00:35:49 UTC 2025","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","72373","5E. Should re-vote with change vote on an already voted governance action","dRep","Thu Oct 30 01:14:05 UTC 2025","passed","Thu Oct 30 01:15:17 UTC 2025","Perform voting","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","43462","7G_4. Should create a proposal with proper motion of no confidence data","proposal discussion (loggedin)","Thu Oct 30 00:53:11 UTC 2025","passed","Thu Oct 30 00:53:55 UTC 2025","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","102949","3Q Should not list dRep in the dRep directory when 'doNotList' is checked during registration","dRep","Thu Oct 30 01:11:58 UTC 2025","failed","Thu Oct 30 01:13:41 UTC 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","5614","9C_3A. Should filter and sort Governance Action Type on outcomes page in disconnect state","mobile","Thu Oct 30 00:44:40 UTC 2025","passed","Thu Oct 30 00:44:45 UTC 2025","Outcomes page > outcome sorting and filtering","9-outcomes/outcomes.spec.ts","",""
"","531","2K_3. Should sort DReps randomly (Deprecated)","mobile","Thu Oct 30 00:39:27 UTC 2025","skipped","Thu Oct 30 00:39:28 UTC 2025","","2-delegation/delegation.spec.ts","",""
"","6216","9H_2A: Should display ""Data Missing"" message in outcomes when metadata URL could not be found. in disconnect state","mobile","Thu Oct 30 00:45:27 UTC 2025","passed","Thu Oct 30 00:45:33 UTC 2025","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","7227","3B. Should access DRep registration page","loggedin (desktop)","Thu Oct 30 01:07:03 UTC 2025","passed","Thu Oct 30 01:07:10 UTC 2025","","3-drep-registration/dRepRegistration.loggedin.spec.ts","",""
"","71877","11L. Should allow registered DRep to change vote on a proposal","budget proposal dRep","Thu Oct 30 01:09:43 UTC 2025","passed","Thu Oct 30 01:10:55 UTC 2025","Budget proposal dRep behaviour > Budget proposal voting","11-proposal-budget/proposalBudget.dRep.pb.spec.ts","",""
"","113759","11B_2. Should filter budget proposals by categories","mobile","Thu Oct 30 00:37:34 UTC 2025","passed","Thu Oct 30 00:39:28 UTC 2025","Budget proposal list manipulation > Filter and sort budget proposals","11-proposal-budget/proposalBudget.spec.ts","",""
"","28036","Create Proposal 04 auth","proposal discussion auth setup","Thu Oct 30 00:28:06 UTC 2025","passed","Thu Oct 30 00:28:34 UTC 2025","","proposal-discussion.auth.setup.ts","",""
"","135356","7F_3. Should reject invalid data in updates to the constitution Proposal form","proposal discussion (loggedin)","Thu Oct 30 00:51:24 UTC 2025","passed","Thu Oct 30 00:53:39 UTC 2025","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","5310","12A. Should restrict from creating a budget proposal in disconnect state","mobile","Thu Oct 30 00:39:19 UTC 2025","passed","Thu Oct 30 00:39:25 UTC 2025","","12-proposal-budget-submission/proposalBudgetSubmission.spec.ts","",""
"","28040","Create Proposal 05 auth","proposal discussion auth setup","Thu Oct 30 00:28:23 UTC 2025","passed","Thu Oct 30 00:28:52 UTC 2025","","proposal-discussion.auth.setup.ts","",""
"","12352","6C. Navigation within the dApp","mobile","Thu Oct 30 00:42:25 UTC 2025","passed","Thu Oct 30 00:42:37 UTC 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","22232","Create Budget Proposal 02 auth","budget proposal auth setup","Thu Oct 30 00:27:06 UTC 2025","passed","Thu Oct 30 00:27:28 UTC 2025","","proposal-budget.auth.setup.ts","",""
"","180447","4K. Should display correct vote counts on governance details page for disconnect state","independent (desktop)","Thu Oct 30 00:31:48 UTC 2025","broken","Thu Oct 30 00:34:49 UTC 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","38078","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted","dRep","Thu Oct 30 01:11:57 UTC 2025","passed","Thu Oct 30 01:12:35 UTC 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","49565","3K. Verify DRep behavior in retired state","dRep","Thu Oct 30 01:12:12 UTC 2025","failed","Thu Oct 30 01:13:02 UTC 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","108822","7F_4. Should reject invalid data in motion of no confidence Proposal form","proposal discussion (loggedin)","Thu Oct 30 00:51:51 UTC 2025","passed","Thu Oct 30 00:53:39 UTC 2025","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","27239","Create Proposal 07 auth","proposal discussion auth setup","Thu Oct 30 00:28:25 UTC 2025","passed","Thu Oct 30 00:28:52 UTC 2025","","proposal-discussion.auth.setup.ts","",""
"","40615","11D. Should share budget proposal","independent (desktop)","Thu Oct 30 00:29:29 UTC 2025","passed","Thu Oct 30 00:30:09 UTC 2025","","11-proposal-budget/proposalBudget.spec.ts","",""
"","6822","Create AdaHolder 05 auth","adaholder auth setup","Thu Oct 30 00:49:21 UTC 2025","passed","Thu Oct 30 00:49:28 UTC 2025","","adaholder.auth.setup.ts","",""
"","5752","Create DRep 02 auth","dRep auth setup","Thu Oct 30 00:26:58 UTC 2025","passed","Thu Oct 30 00:27:04 UTC 2025","","dRep.auth.setup.ts","",""
"","34038","11I. Should comments on any proposal","budget proposal","Thu Oct 30 00:59:05 UTC 2025","passed","Thu Oct 30 00:59:39 UTC 2025","Budget proposal logged in state","11-proposal-budget/proposalBudget.loggedin.pb.spec.ts","",""
"","8328","3N_1. Should accept valid metadata anchor on edit dRep","dRep","Thu Oct 30 01:13:04 UTC 2025","passed","Thu Oct 30 01:13:12 UTC 2025","Validation of edit dRep Form > Metadata anchor Validation","3-drep-registration/editDRep.dRep.spec.ts","",""
