"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5899","4H. Should verify none of the displayed governance actions have expired","independent (desktop)","Wed Mar 26 09:26:04 GMT 2025","passed","Wed Mar 26 09:26:10 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","50584","7G_4. Should create a proposal with proper motion of no confidence data","loggedin (desktop)","Wed Mar 26 09:43:11 GMT 2025","passed","Wed Mar 26 09:44:02 GMT 2025","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","24330","8D. Should show the view-all categorized proposed governance actions.","independent (desktop)","Wed Mar 26 09:26:57 GMT 2025","passed","Wed Mar 26 09:27:22 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","114648","7M_1. Should edit a info action proposal draft","loggedin (desktop)","Wed Mar 26 09:46:06 GMT 2025","passed","Wed Mar 26 09:48:00 GMT 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","65280","9H_3: Should display ""Data Not Verifiable"" message in outcomes when metadata hash and URL do not match.","mobile","Wed Mar 26 09:34:15 GMT 2025","failed","Wed Mar 26 09:35:21 GMT 2025","Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","6005","2B. Should access DRep Directory page","loggedin (desktop)","Wed Mar 26 09:37:12 GMT 2025","passed","Wed Mar 26 09:37:18 GMT 2025","","2-delegation/delegation.loggedin.spec.ts","",""
"","9374","9D. Should copy governanceActionId","independent (desktop)","Wed Mar 26 09:27:38 GMT 2025","passed","Wed Mar 26 09:27:48 GMT 2025","Outcome details dependent test","9-outcomes/outcomes.spec.ts","",""
"","3960","2Y_1. Should correctly convert CIP-129/CIP-105 script drep","independent (desktop)","Wed Mar 26 09:25:49 GMT 2025","passed","Wed Mar 26 09:25:53 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","5819","2C. Should open wallet connection popup on delegate in disconnected state","mobile","Wed Mar 26 09:30:30 GMT 2025","passed","Wed Mar 26 09:30:36 GMT 2025","DRep dependent tests","2-delegation/delegation.spec.ts","",""
"","7025","5H. Should open a new tab in Bad governance action proposal, when external URL is opened","independent (desktop)","Wed Mar 26 09:26:25 GMT 2025","passed","Wed Mar 26 09:26:32 GMT 2025","Bad Proposals","5-proposal-functionality/proposalFunctionality.spec.ts","",""
"","7890","9C_3. Should filter and sort Governance Action Type on outcomes page","independent (desktop)","Wed Mar 26 09:27:58 GMT 2025","passed","Wed Mar 26 09:28:05 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","129289","7M_3. Should edit a updates to the constitution proposal draft","loggedin (desktop)","Wed Mar 26 09:46:33 GMT 2025","passed","Wed Mar 26 09:48:43 GMT 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","6992","7B. Should access proposal creation page","loggedin (desktop)","Wed Mar 26 09:38:44 GMT 2025","passed","Wed Mar 26 09:38:51 GMT 2025","Proposal created logged state","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","5425","9E. Should verify all of the displayed governance actions have expired","independent (desktop)","Wed Mar 26 09:28:05 GMT 2025","passed","Wed Mar 26 09:28:11 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","199544","7F_3. Should reject invalid data in updates to the constitution Proposal form","loggedin (desktop)","Wed Mar 26 09:41:37 GMT 2025","passed","Wed Mar 26 09:44:57 GMT 2025","Proposal created logged state > Reject invalid  data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","141596","7E_1. Should accept valid data in info action proposal form","loggedin (desktop)","Wed Mar 26 09:38:46 GMT 2025","passed","Wed Mar 26 09:41:08 GMT 2025","Proposal created logged state > Accept valid data","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","41201","3G. Should show confirmation message with link to view transaction, when DRep registration txn is submitted","dRep","Wed Mar 26 09:52:44 GMT 2025","passed","Wed Mar 26 09:53:25 GMT 2025","Temporary DReps","3-drep-registration/dRepRegistration.dRep.spec.ts","",""
"","154291","7N. Should submit a draft proposal","loggedin (desktop)","Wed Mar 26 09:47:05 GMT 2025","passed","Wed Mar 26 09:49:40 GMT 2025","Proposal Draft","7-proposal-submission/proposalSubmission.loggedin.spec.ts","",""
"","12600","4K. Should display correct vote counts on governance details page for disconnect state","independent (desktop)","Wed Mar 26 09:26:10 GMT 2025","passed","Wed Mar 26 09:26:22 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","8553","2F. Should change delegated DRep","delegation","Wed Mar 26 10:06:39 GMT 2025","failed","Wed Mar 26 10:06:47 GMT 2025","Change delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","14295","2K_1. Should filter DReps","independent (desktop)","Wed Mar 26 09:25:34 GMT 2025","passed","Wed Mar 26 09:25:49 GMT 2025","","2-delegation/delegation.spec.ts","",""
"","7829","10D. Should report an issue","independent (desktop)","Wed Mar 26 09:25:23 GMT 2025","passed","Wed Mar 26 09:25:31 GMT 2025","Submit Usersnap","10-user-snap/userSnap.spec.ts","",""
"","5541","2X_1. Should include info button and voting power on the Abstain card","loggedin (desktop)","Wed Mar 26 09:37:17 GMT 2025","passed","Wed Mar 26 09:37:23 GMT 2025","","2-delegation/delegation.loggedin.spec.ts","",""
"","14297","4L. Should search governance actions","independent (desktop)","Wed Mar 26 09:26:01 GMT 2025","passed","Wed Mar 26 09:26:15 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","9922","9C_2. Should sort Governance Action Type on outcomes page","mobile","Wed Mar 26 09:32:51 GMT 2025","passed","Wed Mar 26 09:33:01 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
"","98026","9C_1. Should filter Governance Action Type on governance actions page","independent (desktop)","Wed Mar 26 09:27:41 GMT 2025","passed","Wed Mar 26 09:29:19 GMT 2025","","9-outcomes/outcomes.spec.ts","",""
