"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","53226","11J. Should reply to any comments","budget proposal","Tue Jul 15 01:07:00 GMT 2025","passed","Tue Jul 15 01:07:53 GMT 2025","Budget proposal logged in state","11-proposal-budget/proposalBudget.loggedin.pb.spec.ts","",""
"","13886","2J. Should search by DRep id and DRep givenname","loggedin (desktop)","Tue Jul 15 01:16:29 GMT 2025","passed","Tue Jul 15 01:16:43 GMT 2025","DRep dependent tests","2-delegation/delegation.loggedin.spec.ts","",""
"","6935","9D_1. Should copy governanceActionId in disconnect state","mobile","Tue Jul 15 00:42:33 GMT 2025","passed","Tue Jul 15 00:42:40 GMT 2025","Outcomes page > Outcome details dependent test","9-outcomes/outcomes.spec.ts","",""
"","12599","9B_1. Should search outcomes proposal by title and id in disconnect state","mobile","Tue Jul 15 00:42:31 GMT 2025","passed","Tue Jul 15 00:42:44 GMT 2025","Outcomes page > Outcome details dependent test","9-outcomes/outcomes.spec.ts","",""
"","80364","12D_2. Should verify all field of “problem statements and proposal benefits” section","budget proposal","Tue Jul 15 01:07:43 GMT 2025","passed","Tue Jul 15 01:09:03 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","115119","8N. Should reply to comments","proposal discussion (loggedin)","Tue Jul 15 01:02:28 GMT 2025","passed","Tue Jul 15 01:04:23 GMT 2025","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.pd.spec.ts","",""
"","16071","9H_2A: Should display ""Data Missing"" message in outcomes when metadata URL could not be found. in disconnect state","independent (desktop)","Tue Jul 15 00:35:55 GMT 2025","passed","Tue Jul 15 00:36:11 GMT 2025","Outcome details > Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","59600","8B_2. Should sort the list of proposed governance actions.","independent (desktop)","Tue Jul 15 00:34:16 GMT 2025","failed","Tue Jul 15 00:35:15 GMT 2025","Filter and sort proposals","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","8390","1D. Should reject wallet connection if on different network","independent (desktop)","Tue Jul 15 00:30:49 GMT 2025","passed","Tue Jul 15 00:30:57 GMT 2025","","1-wallet-connect/walletConnect.spec.ts","",""
"","17130","8E. Should share proposed governance action","independent (desktop)","Tue Jul 15 00:35:10 GMT 2025","passed","Tue Jul 15 00:35:28 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","9304","6O. Should display proper network name","independent (desktop)","Tue Jul 15 00:34:06 GMT 2025","passed","Tue Jul 15 00:34:16 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","9190","10E. Should submit an idea or new feature","independent (desktop)","Tue Jul 15 00:31:10 GMT 2025","passed","Tue Jul 15 00:31:20 GMT 2025","Submit Usersnap","10-user-snap/userSnap.spec.ts","",""
"","10414","4H. Should verify none of the displayed governance actions have expired","independent (desktop)","Tue Jul 15 00:33:38 GMT 2025","passed","Tue Jul 15 00:33:49 GMT 2025","","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","10549","11F_1. Should restrict users without wallets from commenting","mobile","Tue Jul 15 00:38:29 GMT 2025","passed","Tue Jul 15 00:38:40 GMT 2025","Restricted access to interact budget proposal","11-proposal-budget/proposalBudget.spec.ts","",""
"This test is skipped in scheduled workflow.","1337","7H_4. Should submit a motion of no confidence proposal as governance action","proposal submission","Tue Jul 15 01:20:44 GMT 2025","skipped","Tue Jul 15 01:20:45 GMT 2025","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","89561","9C_1A. Should filter Governance Action Type on governance actions page in disconnect state","mobile","Tue Jul 15 00:42:00 GMT 2025","passed","Tue Jul 15 00:43:29 GMT 2025","Outcomes page > outcome sorting and filtering","9-outcomes/outcomes.spec.ts","",""
"","97518","12E_5. Should accept valid data in “further information” section","budget proposal","Tue Jul 15 01:12:29 GMT 2025","passed","Tue Jul 15 01:14:06 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","37520","7G_3. Should create a proposal with proper updates to the constitution data","proposal discussion (loggedin)","Tue Jul 15 00:54:50 GMT 2025","passed","Tue Jul 15 00:55:27 GMT 2025","Proposal created logged state > Create a proposal with proper data","7-proposal-submission/proposalSubmission.loggedin.pd.spec.ts","",""
"","34088","12B. Should access proposal creation page in connected state","budget proposal","Tue Jul 15 01:07:09 GMT 2025","passed","Tue Jul 15 01:07:43 GMT 2025","Budget proposal 01 wallet","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","10106","11F_2. Should restrict users without wallets from voting","mobile","Tue Jul 15 00:38:30 GMT 2025","passed","Tue Jul 15 00:38:40 GMT 2025","Restricted access to interact budget proposal","11-proposal-budget/proposalBudget.spec.ts","",""
"","64267","Register DRep of proposal budget static wallets","budget proposal dRep setup","Tue Jul 15 00:28:35 GMT 2025","passed","Tue Jul 15 00:29:39 GMT 2025","","proposal-budget.dRep.setup.ts","",""
"","24435","Create auth for proposal submission balance dependent test","proposal submission ga auth setup","Tue Jul 15 00:50:05 GMT 2025","passed","Tue Jul 15 00:50:30 GMT 2025","","proposal-submission.ga.auth.setup.ts","",""
