"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4811","8F. Should display all comments with count indication.","mobile","Mon Dec 16 09:00:01 GMT 2024","passed","Mon Dec 16 09:00:06 GMT 2024","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","12189","6M. Should navigate between footer links","mobile","Mon Dec 16 08:59:09 GMT 2024","passed","Mon Dec 16 08:59:21 GMT 2024","","6-miscellaneous/miscellaneous.spec.ts","",""
"","15551","5G. Should show warning in bad governance action proposal to the users to visit the site at their own risk, when external url is opened","dRep","Mon Dec 16 09:09:43 GMT 2024","passed","Mon Dec 16 09:09:59 GMT 2024","Bad Proposals","5-proposal-functionality/proposalFunctionality.dRep.spec.ts","",""
"","74712","7H_1. Should submit a info proposal as governance action","proposal submission","Mon Dec 16 08:56:55 GMT 2024","passed","Mon Dec 16 08:58:10 GMT 2024","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
"","9084","4M. Should show view-all categorized governance actions","loggedin (desktop)","Mon Dec 16 09:01:36 GMT 2024","passed","Mon Dec 16 09:01:45 GMT 2024","","4-proposal-visibility/proposalVisibility.loggedin.spec.ts","",""
"","18386","Create Proposal 06 auth","auth setup","Mon Dec 16 08:56:46 GMT 2024","passed","Mon Dec 16 08:57:05 GMT 2024","","auth.setup.ts","",""
"","6774","4E. Should display DRep's voting power in governance actions page","dRep","Mon Dec 16 09:09:13 GMT 2024","passed","Mon Dec 16 09:09:20 GMT 2024","Logged in DRep","4-proposal-visibility/proposalVisibility.dRep.spec.ts","",""
"","38737","2K_1. Should filter DReps","mobile","Mon Dec 16 08:58:49 GMT 2024","passed","Mon Dec 16 08:59:28 GMT 2024","","2-delegation/delegation.spec.ts","",""
"","58362","8G. Should display the proper likes and dislikes count","loggedin (desktop)","Mon Dec 16 09:05:24 GMT 2024","passed","Mon Dec 16 09:06:23 GMT 2024","Proposal created logged in state","8-proposal-discussion/proposalDiscussion.loggedin.spec.ts","",""
"","34319","2E. Should register as Direct voter","delegation","Mon Dec 16 09:11:32 GMT 2024","passed","Mon Dec 16 09:12:06 GMT 2024","Register DRep state","2-delegation/delegationFunctionality.delegation.spec.ts","",""
