"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13472","9B_1. Should search outcomes proposal by title and id in disconnect state","independent (desktop)","Wed Jul 16 07:57:43 GMT 2025","passed","Wed Jul 16 07:57:56 GMT 2025","Outcomes page > Outcome details dependent test","9-outcomes/outcomes.spec.ts","",""
"","6035","6O. Should display proper network name","mobile","Wed Jul 16 08:03:11 GMT 2025","passed","Wed Jul 16 08:03:17 GMT 2025","","6-miscellaneous/miscellaneous.spec.ts","",""
"","51852","12E_5. Should accept valid data in “further information” section","budget proposal","Wed Jul 16 08:16:38 GMT 2025","passed","Wed Jul 16 08:17:30 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","10518","8A. Should access proposed governance actions in disconnected state","independent (desktop)","Wed Jul 16 07:56:20 GMT 2025","passed","Wed Jul 16 07:56:30 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","10898","4P_3: Should display Data Not Verifiable message in live voting when metadata hash and URL do not match.","independent (desktop)","Wed Jul 16 07:55:55 GMT 2025","passed","Wed Jul 16 07:56:06 GMT 2025","Invalid Live voting Metadata","4-proposal-visibility/proposalVisibility.spec.ts","",""
"","7066","Create AdaHolder 01 auth","adaholder auth setup","Wed Jul 16 08:05:56 GMT 2025","passed","Wed Jul 16 08:06:03 GMT 2025","","adaholder.auth.setup.ts","",""
"","82825","12F_3. Should reject invalid data in “proposal details” section","budget proposal","Wed Jul 16 08:16:18 GMT 2025","passed","Wed Jul 16 08:17:41 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.pb.spec.ts","",""
"","11102","8S. Should restrict proposal creation on disconnected state","independent (desktop)","Wed Jul 16 07:56:53 GMT 2025","passed","Wed Jul 16 07:57:04 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","14710","Create Budget Proposal 03 auth","budget proposal auth setup","Wed Jul 16 07:50:43 GMT 2025","passed","Wed Jul 16 07:50:58 GMT 2025","","proposal-budget.auth.setup.ts","",""
"","103993","7H_1. Should submit a info action proposal as governance action","proposal submission","Wed Jul 16 08:22:24 GMT 2025","passed","Wed Jul 16 08:24:08 GMT 2025","","7-proposal-submission/proposalSubmission.ga.spec.ts","",""
