"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12711","2R. Should display a modal indicating waiting for previous transaction when delegating if the previous transaction is not completed","delegation","Fri Apr 18 10:25:37 GMT 2025","passed","Fri Apr 18 10:25:49 GMT 2025","Multiple delegations","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","3852","9H_3: Should display ""Data Not Verifiable"" message in outcomes when metadata hash and URL do not match.","independent (desktop)","Fri Apr 18 09:46:10 GMT 2025","passed","Fri Apr 18 09:46:14 GMT 2025","Invalid Outcome Metadata","9-outcomes/outcomes.spec.ts","",""
"","14446","2K_2. Should sort DReps","independent (desktop)","Fri Apr 18 09:41:05 GMT 2025","passed","Fri Apr 18 09:41:20 GMT 2025","","2-delegation/delegation.spec.ts","",""
"Field validation tests are pending implementation.","451","12F_3. Should reject invalid data in “problem statements and proposal benefits” section","loggedin (desktop)","Fri Apr 18 09:56:34 GMT 2025","skipped","Fri Apr 18 09:56:34 GMT 2025","Budget proposal field validation","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.spec.ts","",""
"","19346","11I. Should comments on any proposal","loggedin (desktop)","Fri Apr 18 09:54:59 GMT 2025","passed","Fri Apr 18 09:55:18 GMT 2025","Budget proposal logged in state","11-proposal-budget/proposalBudget.loggedin.spec.ts","",""
"","42812","12D_2. Should verify all field of “problem statements and proposal benefits” section","loggedin (desktop)","Fri Apr 18 09:55:24 GMT 2025","passed","Fri Apr 18 09:56:06 GMT 2025","Budget proposal 01 wallet > Budget proposal with proposalSubmissionPageNavigation > Budget proposal field verification","12-proposal-budget-submission/proposalBudgetSubmission.loggedin.spec.ts","",""
"","3362","8F. Should display all comments with count indication.","mobile","Fri Apr 18 09:51:38 GMT 2025","passed","Fri Apr 18 09:51:42 GMT 2025","Mocked proposal","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","27412","2U. Should show delegated voting power to Abstain","delegation","Fri Apr 18 10:25:42 GMT 2025","passed","Fri Apr 18 10:26:10 GMT 2025","Abstain delegation","2-delegation/delegationFunctionality.delegation.spec.ts","",""
"","30140","11G. Should sort the budget proposal comments","loggedin (desktop)","Fri Apr 18 09:54:52 GMT 2025","passed","Fri Apr 18 09:55:22 GMT 2025","Budget proposal logged in state","11-proposal-budget/proposalBudget.loggedin.spec.ts","",""
"","8797","8E. Should share proposed governance action","independent (desktop)","Fri Apr 18 09:44:55 GMT 2025","passed","Fri Apr 18 09:45:04 GMT 2025","","8-proposal-discussion/proposalDiscussion.spec.ts","",""
"","50194","Setup temporary proposal wallets","proposal setup","Fri Apr 18 09:39:43 GMT 2025","passed","Fri Apr 18 09:40:33 GMT 2025","","proposal.setup.ts","",""
"","6549","Create DRep 01 auth","auth setup","Fri Apr 18 09:38:16 GMT 2025","passed","Fri Apr 18 09:38:22 GMT 2025","","auth.setup.ts","",""
